 ,Time (Seconds),LFoot:Rotation:X,LFoot:Rotation:Y,LFoot:Rotation:Z,LFoot:Rotation:W,LFoot:Position:X,LFoot:Position:Y,LFoot:Position:Z,RFoot:Rotation:X,RFoot:Rotation:Y,RFoot:Rotation:Z,RFoot:Rotation:W,RFoot:Position:X,RFoot:Position:Y,RFoot:Position:Z,Waist:Rotation:X,Waist:Rotation:Y,Waist:Rotation:Z,Waist:Rotation:W,Waist:Position:X,Waist:Position:Y,Waist:Position:Z,gait_type
912,3.8,-0.077472,-0.182228,-0.007887,0.980168,1.211077,0.143715,0.089391,0.001981,0.007164,-0.049298,0.998757,0.777168,-0.064364,0.036355,0.013814,-0.006799,-0.00287,-0.999877,0.85861,-0.007599,0.950046,walk
913,3.804167,-0.079459,-0.184334,-0.008915,0.979606,1.216281,0.143386,0.090014,0.001595,0.007656,-0.049588,0.998739,0.777235,-0.06434,0.036385,0.014319,-0.007205,-0.002393,-0.999869,0.861434,-0.007294,0.949583,walk
914,3.808333,-0.081503,-0.186478,-0.009824,0.979023,1.221241,0.14303,0.090586,0.001182,0.00823,-0.049846,0.998722,0.777305,-0.064318,0.036429,0.014663,-0.007498,-0.001843,-0.999863,0.864153,-0.006922,0.949145,walk
915,3.8125,-0.082903,-0.187978,-0.010583,0.978611,1.225942,0.142723,0.091044,0.000636,0.008828,-0.050166,0.998702,0.777375,-0.064286,0.036495,0.014586,-0.007634,-0.001477,-0.999863,0.866978,-0.006542,0.948764,walk
916,3.816667,-0.083565,-0.188989,-0.011745,0.978347,1.230352,0.142412,0.091386,0.000152,0.009401,-0.05048,0.998681,0.777442,-0.064255,0.036563,0.014442,-0.007426,-0.001031,-0.999868,0.869774,-0.006165,0.948371,walk
917,3.820833,-0.083882,-0.189927,-0.012617,0.978127,1.23456,0.142081,0.09162,-0.000269,0.010075,-0.050816,0.998657,0.777509,-0.064233,0.03665,0.014507,-0.008195,-0.000457,-0.999861,0.872538,-0.005826,0.948073,walk
918,3.825,-0.083815,-0.19047,-0.013469,0.978016,1.238498,0.141807,0.091743,-0.000842,0.010731,-0.051139,0.998634,0.777581,-0.064204,0.036739,0.013973,-0.008759,-4.5e-05,-0.999864,0.875292,-0.005479,0.947795,walk
919,3.829167,-0.08411,-0.190879,-0.01441,0.977897,1.242165,0.141496,0.091615,-0.001358,0.011418,-0.051475,0.998608,0.777653,-0.064172,0.036836,0.01465,-0.008675,0.000539,-0.999855,0.878127,-0.005035,0.947416,walk
920,3.833333,-0.083677,-0.190828,-0.015051,0.977935,1.245628,0.141273,0.09138,-0.002038,0.012116,-0.051846,0.99858,0.777723,-0.064139,0.036923,0.014639,-0.008229,0.00109,-0.999858,0.881029,-0.00459,0.946945,walk
921,3.8375,-0.084032,-0.190512,-0.015643,0.977957,1.248832,0.141027,0.090993,-0.002607,0.012707,-0.05228,0.998548,0.777799,-0.064094,0.036996,0.01416,-0.008876,0.001577,-0.999859,0.883822,-0.004193,0.946751,walk
922,3.841667,-0.084526,-0.18956,-0.016142,0.978091,1.251805,0.14079,0.090478,-0.003023,0.0134,-0.052745,0.998514,0.777882,-0.064057,0.037071,0.013963,-0.009175,0.002147,-0.999858,0.886604,-0.00373,0.946491,walk
923,3.845833,-0.08509,-0.188601,-0.016488,0.978222,1.25459,0.14063,0.089846,-0.003609,0.014041,-0.053213,0.998478,0.777969,-0.064015,0.037175,0.014032,-0.009278,0.002953,-0.999854,0.889449,-0.003273,0.946121,walk
924,3.85,-0.085683,-0.187375,-0.016905,0.978398,1.257144,0.140381,0.089034,-0.00406,0.01482,-0.053619,0.998443,0.778048,-0.063965,0.037267,0.014105,-0.009439,0.003677,-0.999849,0.892277,-0.002799,0.945848,walk
925,3.854167,-0.086096,-0.186248,-0.01674,0.97858,1.259487,0.1402,0.088119,-0.004365,0.015669,-0.054032,0.998407,0.778122,-0.06392,0.037389,0.014593,-0.009697,0.004236,-0.999838,0.895185,-0.002242,0.945412,walk
926,3.858333,-0.086231,-0.184567,-0.017052,0.978881,1.261616,0.139976,0.087137,-0.004625,0.01657,-0.054395,0.998371,0.778222,-0.063864,0.037503,0.013866,-0.009506,0.004907,-0.999847,0.898091,-0.001734,0.945103,walk
927,3.8625,-0.086593,-0.182878,-0.017155,0.979164,1.26356,0.139777,0.086022,-0.0052,0.017537,-0.054944,0.998322,0.778292,-0.063816,0.037649,0.014036,-0.009565,0.005623,-0.99984,0.900988,-0.001158,0.944824,walk
928,3.866667,-0.08636,-0.18096,-0.0171,0.979542,1.265352,0.139545,0.084833,-0.005255,0.01865,-0.055491,0.998271,0.778389,-0.063777,0.037787,0.014493,-0.009478,0.006588,-0.999828,0.903915,-0.000599,0.944367,walk
929,3.870833,-0.086296,-0.178739,-0.017153,0.979955,1.266907,0.13937,0.083561,-0.005159,0.019788,-0.056106,0.998215,0.77848,-0.063751,0.037902,0.01433,-0.009311,0.007502,-0.999826,0.906887,-5.6e-05,0.944038,walk
930,3.875,-0.086521,-0.176503,-0.017384,0.980336,1.268348,0.139132,0.082194,-0.005014,0.020866,-0.0568,0.998155,0.778574,-0.063719,0.038013,0.013657,-0.009457,0.008226,-0.999828,0.909882,0.000523,0.943806,walk
931,3.879167,-0.085904,-0.173919,-0.01766,0.980847,1.269561,0.13896,0.080775,-0.004698,0.021791,-0.057463,0.998099,0.778659,-0.063656,0.038139,0.014244,-0.009643,0.009123,-0.999811,0.912863,0.001116,0.943366,walk
932,3.883333,-0.084942,-0.170896,-0.017854,0.981458,1.270627,0.138729,0.079284,-0.004502,0.022587,-0.058125,0.998044,0.778721,-0.063581,0.038263,0.013639,-0.009272,0.010066,-0.999813,0.9159,0.001706,0.943072,walk
933,3.8875,-0.084385,-0.168285,-0.018122,0.981953,1.271575,0.138542,0.07774,-0.004087,0.023395,-0.058822,0.997986,0.778776,-0.0635,0.038417,0.012846,-0.009403,0.011008,-0.999813,0.918957,0.002335,0.942785,walk
934,3.891667,-0.084249,-0.165356,-0.018594,0.982453,1.272398,0.138283,0.076135,-0.003377,0.024332,-0.05959,0.997921,0.778838,-0.063406,0.03858,0.012201,-0.009683,0.011871,-0.999808,0.922023,0.002949,0.94253,walk
935,3.895833,-0.083776,-0.162264,-0.019037,0.983,1.273056,0.138005,0.07446,-0.002569,0.025575,-0.060368,0.997845,0.778914,-0.06333,0.038767,0.012182,-0.00942,0.012794,-0.9998,0.925115,0.003664,0.942249,walk
936,3.9,-0.083714,-0.15905,-0.01949,0.983522,1.2736,0.137664,0.072836,-0.002622,0.026978,-0.061212,0.997757,0.779,-0.063231,0.039012,0.012079,-0.009906,0.01375,-0.999783,0.928226,0.004328,0.941959,walk
937,3.904167,-0.085231,-0.156913,-0.019944,0.983726,1.274098,0.137299,0.071157,-0.002596,0.028448,-0.062076,0.997663,0.779107,-0.06314,0.039264,0.011764,-0.009307,0.014754,-0.999779,0.931471,0.005014,0.941576,walk
938,3.908333,-0.085767,-0.153953,-0.020547,0.984134,1.274511,0.136907,0.06958,-0.002785,0.029822,-0.063059,0.99756,0.779212,-0.063064,0.039484,0.011458,-0.00897,0.015793,-0.999769,0.93474,0.005707,0.941247,walk
939,3.9125,-0.085421,-0.151303,-0.021667,0.984551,1.274824,0.136573,0.067809,-0.002604,0.031239,-0.064024,0.997456,0.779336,-0.062965,0.039719,0.011605,-0.009428,0.016761,-0.999748,0.937966,0.006395,0.94094,walk
940,3.916667,-0.086029,-0.147381,-0.022591,0.985072,1.275034,0.136355,0.066157,-0.002156,0.03278,-0.064881,0.997352,0.779452,-0.062849,0.039949,0.011724,-0.008919,0.01796,-0.99973,0.941251,0.007131,0.940634,walk
941,3.920833,-0.085278,-0.14216,-0.023169,0.985891,1.275314,0.136181,0.064573,-0.001677,0.034593,-0.065768,0.997234,0.779543,-0.062722,0.040229,0.011577,-0.008838,0.018992,-0.999714,0.944671,0.007889,0.940335,walk
942,3.925,-0.083544,-0.13589,-0.0232,0.986923,1.275928,0.135995,0.063093,-0.001312,0.036449,-0.066636,0.997111,0.779627,-0.06263,0.040539,0.011302,-0.008677,0.020077,-0.999697,0.948057,0.008686,0.939858,walk
943,3.929167,-0.081912,-0.128465,-0.022971,0.988058,1.277134,0.13593,0.061896,-0.00029,0.038452,-0.067547,0.996975,0.779719,-0.062546,0.040798,0.011199,-0.008331,0.021449,-0.999673,0.951504,0.009389,0.939646,walk
944,3.933333,-0.079791,-0.120725,-0.022383,0.989221,1.278849,0.135859,0.060713,0.00055,0.040381,-0.068545,0.99683,0.77981,-0.062435,0.041107,0.011934,-0.008356,0.022413,-0.999643,0.954897,0.010269,0.939344,walk
945,3.9375,-0.077773,-0.114089,-0.020957,0.9902,1.280937,0.135955,0.059524,0.001648,0.042559,-0.069423,0.996678,0.779927,-0.06236,0.041422,0.011357,-0.008351,0.023322,-0.999629,0.958376,0.011092,0.939003,walk
946,3.941667,-0.078232,-0.10951,-0.019771,0.990705,1.282963,0.136121,0.058417,0.003063,0.044941,-0.070424,0.9965,0.780092,-0.0623,0.041758,0.011092,-0.008101,0.02454,-0.999605,0.961839,0.011972,0.938773,walk
947,3.945833,-0.081387,-0.106681,-0.019448,0.990766,1.28503,0.136202,0.057643,0.003052,0.047275,-0.071358,0.996325,0.780266,-0.062186,0.042283,0.010286,-0.007757,0.025273,-0.999598,0.965339,0.012846,0.938573,walk
948,3.95,-0.082604,-0.103957,-0.019245,0.990959,1.286986,0.13619,0.056967,0.003582,0.049694,-0.072438,0.996128,0.780419,-0.062054,0.042698,0.01045,-0.007444,0.026254,-0.999573,0.968811,0.013716,0.938441,walk
949,3.954167,-0.083013,-0.100531,-0.019903,0.991265,1.288815,0.136003,0.056224,0.003973,0.052845,-0.073718,0.99587,0.780621,-0.061914,0.043117,0.009675,-0.00652,0.027124,-0.999564,0.972348,0.014643,0.938226,walk
950,3.958333,-0.081615,-0.096559,-0.020507,0.991763,1.290416,0.135927,0.055495,0.004243,0.055535,-0.074964,0.99563,0.780785,-0.061745,0.043673,0.009471,-0.006394,0.027945,-0.999544,0.975739,0.015594,0.93813,walk
951,3.9625,-0.079216,-0.091451,-0.021679,0.992417,1.291567,0.13574,0.054477,0.005745,0.058704,-0.076346,0.995335,0.780955,-0.061585,0.044223,0.008806,-0.00549,0.028765,-0.999532,0.97923,0.016494,0.93807,walk
952,3.966667,-0.078808,-0.085821,-0.022778,0.992928,1.29224,0.135549,0.053312,0.006155,0.062537,-0.077601,0.995002,0.781157,-0.061458,0.04485,0.008063,-0.00494,0.029451,-0.999521,0.9827,0.017463,0.938053,walk
953,3.970833,-0.080586,-0.080133,-0.023327,0.993247,1.292539,0.135374,0.052018,0.006446,0.066587,-0.079071,0.994622,0.781419,-0.061327,0.045476,0.007604,-0.004489,0.030053,-0.999509,0.986108,0.018437,0.938077,walk
954,3.975,-0.082892,-0.073947,-0.024129,0.993518,1.292508,0.135121,0.050611,0.007422,0.071173,-0.080335,0.994196,0.781723,-0.061248,0.046155,0.007591,-0.003711,0.030646,-0.999495,0.989487,0.01948,0.93811,walk
955,3.979167,-0.086216,-0.067815,-0.024763,0.993657,1.292624,0.134895,0.049275,0.008451,0.075523,-0.081866,0.993742,0.782033,-0.061127,0.046882,0.007358,-0.003684,0.030867,-0.99949,0.992798,0.020425,0.938299,walk
956,3.983333,-0.088113,-0.062397,-0.025277,0.993833,1.293008,0.134735,0.048189,0.010319,0.080441,-0.083677,0.993187,0.782379,-0.061061,0.047628,0.006612,-0.003141,0.031132,-0.999488,0.996161,0.021401,0.938415,walk
957,3.9875,-0.087182,-0.058547,-0.025595,0.994141,1.293498,0.134701,0.047519,0.012039,0.086053,-0.085211,0.992567,0.782811,-0.060962,0.048561,0.006059,-0.00268,0.031473,-0.999483,0.999425,0.022454,0.938605,walk
958,3.991667,-0.086191,-0.055635,-0.025861,0.994388,1.294003,0.134759,0.046914,0.014369,0.091463,-0.08707,0.991891,0.783198,-0.060819,0.049346,0.005684,-0.00233,0.031447,-0.999487,1.00275,0.023435,0.938805,walk
959,3.995833,-0.085344,-0.053252,-0.025722,0.994595,1.294556,0.134843,0.046419,0.015273,0.09799,-0.088577,0.99112,0.783638,-0.060723,0.050395,0.0044,-0.001902,0.031335,-0.999498,1.005995,0.024387,0.939145,walk
960,4.0,-0.084914,-0.05116,-0.025112,0.994757,1.295027,0.134992,0.045904,0.01671,0.104393,-0.090278,0.990289,0.784048,-0.060568,0.051517,0.003787,-0.001185,0.031184,-0.999506,1.009204,0.025391,0.93941,walk
961,4.004167,-0.084303,-0.04888,-0.024083,0.994949,1.295289,0.135268,0.045369,0.018876,0.111212,-0.092242,0.989327,0.784503,-0.060365,0.052523,0.002761,-0.000695,0.030857,-0.99952,1.012431,0.026361,0.939723,walk
962,4.008333,-0.083948,-0.046798,-0.022714,0.995111,1.295454,0.135593,0.044902,0.022119,0.118425,-0.09421,0.988236,0.784978,-0.060176,0.05358,0.001917,-8.6e-05,0.030448,-0.999535,1.015561,0.027322,0.940095,walk
963,4.0125,-0.084596,-0.04439,-0.020607,0.995213,1.295524,0.136051,0.044422,0.025818,0.126649,-0.09607,0.986947,0.785509,-0.060014,0.054778,0.001844,0.000344,0.029968,-0.999549,1.01869,0.028353,0.940483,walk
964,4.016667,-0.086951,-0.041944,-0.019326,0.995142,1.295694,0.136309,0.043946,0.028327,0.134112,-0.097857,0.985716,0.786183,-0.059835,0.056156,0.000982,0.001106,0.029274,-0.99957,1.021763,0.029381,0.940867,walk
965,4.020833,-0.088387,-0.039887,-0.018572,0.995114,1.295826,0.136441,0.043456,0.032589,0.142685,-0.09974,0.984191,0.786926,-0.059596,0.057442,0.000248,0.001851,0.028653,-0.999588,1.024866,0.03034,0.941361,walk
966,4.025,-0.088834,-0.037704,-0.018824,0.995155,1.296003,0.136473,0.043095,0.03807,0.151838,-0.101757,0.982416,0.787811,-0.059359,0.058793,0.000284,0.002379,0.027914,-0.999608,1.027868,0.03137,0.94183,walk
967,4.029167,-0.088671,-0.036021,-0.019392,0.995221,1.296186,0.136358,0.042782,0.042254,0.161709,-0.10347,0.980489,0.788755,-0.059146,0.06023,-0.000123,0.002988,0.027092,-0.999629,1.030911,0.032351,0.942328,walk
968,4.033333,-0.087529,-0.0358,-0.020466,0.995308,1.296365,0.13607,0.042629,0.046814,0.171512,-0.105285,0.978421,0.789717,-0.058977,0.061693,-0.00075,0.003494,0.026404,-0.999645,1.033885,0.033404,0.942799,walk
969,4.0375,-0.086285,-0.035266,-0.021233,0.99542,1.296488,0.135908,0.04252,0.051866,0.18173,-0.107459,0.976082,0.790839,-0.058806,0.063251,-0.000906,0.004037,0.025612,-0.999663,1.036851,0.034456,0.943331,walk
970,4.041667,-0.085427,-0.034115,-0.021684,0.995524,1.296572,0.135863,0.04238,0.056325,0.191982,-0.109254,0.97367,0.792007,-0.058648,0.064874,-0.001225,0.004876,0.024805,-0.99968,1.039821,0.035417,0.943977,walk
971,4.045833,-0.084868,-0.032864,-0.021634,0.995615,1.296618,0.135912,0.042209,0.060269,0.202575,-0.11091,0.971097,0.793259,-0.058499,0.06657,-0.001627,0.004929,0.024209,-0.999694,1.042777,0.036452,0.944488,walk
972,4.05,-0.085071,-0.031302,-0.020689,0.995668,1.296593,0.13614,0.041908,0.063929,0.213541,-0.112495,0.968327,0.794605,-0.058397,0.068318,-0.001949,0.005585,0.023448,-0.999708,1.045592,0.037536,0.945074,walk
973,4.054167,-0.085215,-0.029909,-0.020401,0.995705,1.296666,0.136232,0.041633,0.066668,0.224729,-0.114053,0.965424,0.796111,-0.058314,0.070121,-0.002059,0.006192,0.022919,-0.999716,1.04848,0.038512,0.945694,walk
974,4.058333,-0.085127,-0.028791,-0.020399,0.995745,1.296759,0.136277,0.041414,0.068446,0.236188,-0.115159,0.962429,0.797713,-0.058199,0.072018,-0.002188,0.006591,0.022401,-0.999725,1.0514,0.039572,0.946242,walk
975,4.0625,-0.08457,-0.027992,-0.020956,0.995804,1.296882,0.136188,0.041277,0.06873,0.247964,-0.115765,0.959369,0.799498,-0.058125,0.074059,-0.002401,0.007224,0.022053,-0.999728,1.054249,0.040625,0.94675,walk
976,4.066667,-0.083647,-0.027316,-0.021778,0.995883,1.297002,0.136025,0.041205,0.070252,0.259319,-0.116542,0.956157,0.801486,-0.058033,0.076177,-0.002443,0.007696,0.021841,-0.999729,1.057089,0.041637,0.947287,walk
977,4.070833,-0.08272,-0.026681,-0.022694,0.995957,1.29707,0.135773,0.041147,0.070884,0.270792,-0.116766,0.952897,0.803694,-0.058026,0.078424,-0.002445,0.008027,0.021652,-0.99973,1.059869,0.042635,0.947882,walk
978,4.075,-0.082125,-0.026045,-0.023154,0.996013,1.297066,0.135618,0.041042,0.07059,0.281921,-0.116796,0.949682,0.806222,-0.058043,0.080765,-0.002341,0.008237,0.021493,-0.999732,1.062644,0.043694,0.948407,walk
979,4.079167,-0.081782,-0.025405,-0.023165,0.996057,1.297047,0.135541,0.040918,0.068235,0.293124,-0.115736,0.946587,0.808909,-0.058019,0.083065,-0.002048,0.00846,0.021767,-0.999725,1.06547,0.044651,0.94894,walk
980,4.083333,-0.081553,-0.024634,-0.022621,0.996108,1.297003,0.135614,0.040765,0.071689,0.30866,-0.114846,0.941488,0.811619,-0.057886,0.084555,-0.001861,0.008636,0.021799,-0.999723,1.068231,0.045609,0.94951,walk
981,4.0875,-0.081236,-0.023707,-0.022294,0.996163,1.297029,0.135689,0.040608,0.068132,0.320505,-0.114968,0.937772,0.814632,-0.058419,0.086501,-0.001788,0.008709,0.022026,-0.999718,1.071005,0.046565,0.950018,walk
982,4.091667,-0.080459,-0.02302,-0.022462,0.996239,1.297103,0.135668,0.040513,0.064363,0.330408,-0.113283,0.934802,0.81789,-0.058447,0.088752,-0.001396,0.008696,0.022385,-0.999711,1.073735,0.047475,0.950509,walk
983,4.095833,-0.079466,-0.022644,-0.022897,0.996317,1.297182,0.135563,0.040479,0.053101,0.333494,-0.108479,0.934984,0.821632,-0.058018,0.092161,-0.001101,0.008734,0.02271,-0.999703,1.076428,0.048455,0.950981,walk
984,4.1,-0.078494,-0.02238,-0.023494,0.996386,1.297219,0.135409,0.040446,0.049866,0.341681,-0.107135,0.932357,0.82512,-0.058092,0.094395,-0.001056,0.009117,0.023399,-0.999684,1.079191,0.049282,0.951417,walk
985,4.104167,-0.076557,-0.021788,-0.024252,0.996532,1.297166,0.135288,0.040331,0.046663,0.350201,-0.106035,0.929483,0.828555,-0.058258,0.096674,-0.000574,0.009157,0.023859,-0.999673,1.081853,0.05016,0.951917,walk
986,4.108333,-0.075783,-0.021399,-0.024754,0.996587,1.297157,0.135108,0.040257,0.040698,0.357654,-0.105442,0.926989,0.832149,-0.05863,0.098874,-0.000369,0.009225,0.024409,-0.999659,1.084512,0.051013,0.952311,walk
987,4.1125,-0.075374,-0.020967,-0.024892,0.996624,1.297104,0.135019,0.040178,0.037162,0.361496,-0.10614,0.925567,0.83618,-0.059028,0.10116,1e-05,0.009104,0.025003,-0.999646,1.087135,0.051766,0.952633,walk
988,4.116667,-0.075488,-0.020435,-0.024745,0.99663,1.297029,0.135018,0.040076,0.04058,0.366151,-0.109828,0.92316,0.840355,-0.059141,0.103587,0.000334,0.009277,0.025786,-0.999624,1.089807,0.05252,0.953064,walk
989,4.120833,-0.07559,-0.019903,-0.024671,0.996635,1.297037,0.135016,0.039992,0.044007,0.367925,-0.113876,0.921806,0.844753,-0.059296,0.105839,0.002393,0.009179,0.025436,-0.999631,1.092178,0.053167,0.953195,walk
990,4.125,-0.075363,-0.019717,-0.024841,0.996652,1.297099,0.134996,0.039967,0.043359,0.367118,-0.118574,0.921566,0.849461,-0.060114,0.107741,0.00247,0.008949,0.026088,-0.999617,1.094776,0.053876,0.95357,walk
991,4.129167,-0.074826,-0.019716,-0.02514,0.996685,1.297146,0.134965,0.03998,0.041145,0.367421,-0.121981,0.921103,0.854428,-0.060844,0.109502,0.002571,0.009185,0.02677,-0.999596,1.097405,0.054566,0.953949,walk
992,4.133333,-0.074512,-0.019755,-0.025494,0.996698,1.297169,0.134915,0.039993,0.038637,0.366639,-0.124747,0.921152,0.859579,-0.061513,0.111203,0.002803,0.009256,0.02737,-0.999579,1.10001,0.055177,0.95432,walk
993,4.1375,-0.074302,-0.019784,-0.025628,0.99671,1.297159,0.134885,0.040003,0.029633,0.367794,-0.124414,0.92107,0.86513,-0.062406,0.112915,0.003054,0.00929,0.027928,-0.999562,1.102629,0.055788,0.954693,walk
994,4.141667,-0.074179,-0.019752,-0.025586,0.996721,1.29712,0.134881,0.040006,0.022501,0.369825,-0.124389,0.920462,0.870638,-0.06313,0.114456,0.003131,0.009451,0.028443,-0.999546,1.105217,0.056372,0.955083,walk
995,4.145833,-0.07424,-0.019585,-0.02546,0.996723,1.29706,0.134868,0.039985,0.017889,0.369459,-0.124899,0.920641,0.876435,-0.063795,0.115698,0.00358,0.009369,0.028739,-0.999537,1.107692,0.0569,0.955468,walk
996,4.15,-0.0748,-0.019337,-0.025473,0.996686,1.297004,0.134846,0.039931,0.015025,0.368238,-0.126355,0.920983,0.882325,-0.064496,0.116754,0.003869,0.009318,0.029123,-0.999525,1.110162,0.057435,0.955868,walk
997,4.154167,-0.075387,-0.019138,-0.025733,0.996639,1.297002,0.134816,0.039877,0.014238,0.366122,-0.128652,0.921521,0.888304,-0.065144,0.117566,0.004299,0.009551,0.029291,-0.999516,1.112678,0.057998,0.956304,walk
998,4.158333,-0.075762,-0.0191,-0.026152,0.9966,1.297041,0.134793,0.039869,0.014726,0.363987,-0.131333,0.921981,0.894356,-0.065865,0.118194,0.004803,0.009783,0.029407,-0.999508,1.115191,0.05845,0.956766,walk
999,4.1625,-0.075746,-0.019254,-0.026502,0.996589,1.297055,0.134786,0.039888,0.012953,0.36237,-0.132743,0.922442,0.900547,-0.06664,0.118743,0.00513,0.009821,0.029378,-0.999507,1.117645,0.058951,0.957184,walk
1000,4.166667,-0.075767,-0.019392,-0.026671,0.99658,1.297038,0.134826,0.039905,0.012532,0.359142,-0.13483,0.923407,0.906922,-0.067398,0.119098,0.00565,0.009689,0.029228,-0.99951,1.120067,0.059507,0.957613,walk
1001,4.170833,-0.075735,-0.019526,-0.026451,0.996586,1.297009,0.134871,0.039929,0.01148,0.356529,-0.136779,0.924146,0.913321,-0.068293,0.119214,0.006282,0.009952,0.029204,-0.999504,1.122472,0.059982,0.958137,walk
1002,4.175,-0.075726,-0.019493,-0.026301,0.996591,1.296951,0.134942,0.039951,0.006914,0.353466,-0.13707,0.925325,0.920053,-0.069239,0.119444,0.006672,0.010097,0.029059,-0.999504,1.124841,0.060442,0.958597,walk
1003,4.179167,-0.076288,-0.019566,-0.026124,0.996552,1.296888,0.135001,0.039958,0.007746,0.349956,-0.139193,0.926335,0.926704,-0.069938,0.119296,0.007291,0.010337,0.028868,-0.999503,1.127227,0.060958,0.959115,walk
1004,4.183333,-0.077123,-0.01952,-0.02625,0.996485,1.296846,0.135037,0.039941,0.007426,0.345516,-0.14071,0.927774,0.93358,-0.070781,0.118987,0.007785,0.010367,0.028619,-0.999506,1.129582,0.061427,0.95957,walk
1005,4.1875,-0.078604,-0.019627,-0.026452,0.996362,1.296914,0.134934,0.039975,0.005559,0.340603,-0.140951,0.929565,0.940763,-0.071629,0.118653,0.008376,0.010215,0.028249,-0.999514,1.13191,0.061877,0.959999,walk
1006,4.191667,-0.078205,-0.019254,-0.027168,0.996381,1.296861,0.134963,0.039888,0.005717,0.336034,-0.142036,0.931061,0.947889,-0.072413,0.11806,0.009042,0.010389,0.027949,-0.999514,1.134217,0.062364,0.960478,walk
1007,4.195833,-0.078523,-0.019219,-0.027553,0.996346,1.296859,0.134937,0.039879,0.004656,0.331048,-0.142446,0.932789,0.955114,-0.073253,0.117338,0.009646,0.0106,0.02751,-0.999519,1.136547,0.062826,0.960923,walk
1008,4.2,-0.078749,-0.019267,-0.027683,0.996324,1.29684,0.134944,0.039895,0.000683,0.329255,-0.141749,0.933541,0.962265,-0.074451,0.116639,0.010346,0.010741,0.027123,-0.999521,1.138877,0.063271,0.961412,walk
1009,4.204167,-0.079771,-0.0197,-0.027371,0.996243,1.296867,0.134952,0.039993,0.000142,0.324275,-0.142031,0.935239,0.969796,-0.075417,0.115784,0.011129,0.010482,0.026657,-0.999528,1.141149,0.063771,0.96177,walk
1010,4.208333,-0.07845,-0.01933,-0.027373,0.996355,1.296748,0.135071,0.039945,0.002288,0.317323,-0.142975,0.937475,0.977507,-0.07609,0.114855,0.011576,0.010882,0.026122,-0.999533,1.143463,0.064217,0.962188,walk
1011,4.2125,-0.078681,-0.019342,-0.027169,0.996342,1.296712,0.135072,0.039941,-0.000168,0.312943,-0.142973,0.938949,0.985095,-0.077278,0.113664,0.012204,0.010662,0.025663,-0.999539,1.145747,0.064645,0.962608,walk
1012,4.216667,-0.080138,-0.019578,-0.026994,0.996226,1.296754,0.135039,0.040021,0.000291,0.304055,-0.143617,0.941767,0.993096,-0.078134,0.112488,0.013069,0.010697,0.025013,-0.999544,1.147934,0.065128,0.962932,walk
1013,4.220833,-0.080745,-0.019598,-0.027188,0.996171,1.296753,0.13502,0.039998,0.000761,0.2967,-0.144565,0.943965,1.000951,-0.07901,0.110874,0.013798,0.01075,0.024529,-0.999546,1.150183,0.065527,0.963297,walk
